309;11;5735;Mon Apr 29 2019 21:02:35 GMT+0200 (Central European Summer Time);34h 0min;63.40;57.20
309;12;5735;Thu May 16 2019 00:24:32 GMT+0200 (Central European Summer Time);31h 46min;63.20;50.70
309;12;5735;Mon May 20 2019 04:41:06 GMT+0200 (Central European Summer Time);31h 45min;62.00;53.50
309;12;5735;Mon May 06 2019 09:12:13 GMT+0200 (Central European Summer Time);31h 54min;63.40;56.30
309;12;5735;Fri May 17 2019 14:36:15 GMT+0200 (Central European Summer Time);31h 45min;64.80;50.60
309;12;5735;Tue May 21 2019 17:45:45 GMT+0200 (Central European Summer Time);31h 45min;61.10;50.60
310;1;5734;Sat May 11 2019 08:06:41 GMT+0200 (Central European Summer Time);30h 30min;55.40;53.80
310;1;5735;Sat May 04 2019 12:49:42 GMT+0200 (Central European Summer Time);33h 12min;58.60;59.10
310;1;5735;Wed May 08 2019 17:53:56 GMT+0200 (Central European Summer Time);31h 45min;56.40;53.20
301;11;5734;Tue Apr 30 2019 22:51:52 GMT+0200 (Central European Summer Time);31h 37min;62.00;58.20
301;11;5735;Thu May 23 2019 04:49:34 GMT+0200 (Central European Summer Time);31h 45min;65.70;52.50
301;11;5735;Wed May 08 2019 14:18:27 GMT+0200 (Central European Summer Time);31h 45min;62.20;52.80
301;11;5735;Wed May 15 2019 20:14:14 GMT+0200 (Central European Summer Time);31h 45min;65.00;50.40
310;2;5734;Wed May 01 2019 01:31:01 GMT+0200 (Central European Summer Time);32h 7min;59.70;59.80
310;2;5734;Mon May 13 2019 14:26:54 GMT+0200 (Central European Summer Time);30h 40min;59.20;57.00
310;2;5735;Tue May 07 2019 04:16:01 GMT+0200 (Central European Summer Time);32h 7min;58.30;56.10
310;2;5735;Fri May 24 2019 12:08:12 GMT+0200 (Central European Summer Time);31h 52min;60.80;51.90
310;2;5735;Fri May 17 2019 16:31:57 GMT+0200 (Central European Summer Time);31h 44min;58.60;50.70
310;2;5735;Wed May 22 2019 23:40:01 GMT+0200 (Central European Summer Time);31h 45min;58.60;52.00
310;3;5734;Sat May 11 2019 07:56:27 GMT+0200 (Central European Summer Time);30h 12min;58.00;54.80
310;3;5735;Thu May 16 2019 02:09:06 GMT+0200 (Central European Summer Time);31h 43min;58.20;52.50
310;3;5735;Tue May 21 2019 09:22:09 GMT+0200 (Central European Summer Time);31h 45min;64.30;52.30
310;3;5735;Sat May 04 2019 12:39:31 GMT+0200 (Central European Summer Time);33h 3min;59.40;58.60
310;3;5735;Wed May 08 2019 17:43:45 GMT+0200 (Central European Summer Time);31h 45min;59.30;54.40
310;4;5734;Wed May 01 2019 01:20:49 GMT+0200 (Central European Summer Time);31h 19min;59.40;59.10
310;4;5734;Sat May 04 2019 12:34:26 GMT+0200 (Central European Summer Time);32h 29min;59.50;57.70
310;4;5735;Thu May 16 2019 01:58:55 GMT+0200 (Central European Summer Time);31h 46min;59.40;53.10
310;4;5735;Tue May 21 2019 09:17:05 GMT+0200 (Central European Summer Time);31h 46min;60.20;51.90
310;4;5735;Fri May 17 2019 16:21:44 GMT+0200 (Central European Summer Time);31h 45min;59.20;51.10
310;4;5735;Wed May 22 2019 23:29:49 GMT+0200 (Central European Summer Time);31h 45min;58.40;53.70
310;5;5734;Sat May 11 2019 07:46:17 GMT+0200 (Central European Summer Time);30h 14min;57.50;53.90
310;5;5735;Thu May 16 2019 01:53:49 GMT+0200 (Central European Summer Time);31h 43min;60.10;52.00
310;5;5735;Tue May 21 2019 09:11:57 GMT+0200 (Central European Summer Time);31h 45min;60.30;53.00
310;5;5735;Sat May 04 2019 12:29:20 GMT+0200 (Central European Summer Time);32h 43min;61.30;58.20
310;5;5735;Wed May 08 2019 17:33:39 GMT+0200 (Central European Summer Time);31h 45min;60.70;52.10
310;6;5734;Wed May 01 2019 01:10:40 GMT+0200 (Central European Summer Time);32h 51min;63.80;60.40
310;6;5734;Mon May 13 2019 14:06:31 GMT+0200 (Central European Summer Time);31h 0min;60.50;57.40
310;6;5735;Tue May 07 2019 03:55:43 GMT+0200 (Central European Summer Time);32h 7min;61.00;56.10
310;6;5735;Fri May 24 2019 11:47:51 GMT+0200 (Central European Summer Time);31h 56min;62.70;50.90
310;6;5735;Fri May 17 2019 16:11:35 GMT+0200 (Central European Summer Time);31h 48min;60.80;50.90
310;6;5735;Wed May 22 2019 23:19:42 GMT+0200 (Central European Summer Time);31h 50min;61.70;55.40
310;7;5734;Mon May 13 2019 14:01:26 GMT+0200 (Central European Summer Time);30h 27min;59.80;56.60
310;7;5735;Tue May 07 2019 03:50:38 GMT+0200 (Central European Summer Time);31h 45min;60.40;55.00
310;7;5735;Tue May 21 2019 09:01:49 GMT+0200 (Central European Summer Time);31h 45min;59.40;52.70
310;7;5735;Sat May 04 2019 12:19:10 GMT+0200 (Central European Summer Time);32h 51min;60.20;58.50
310;7;5735;Wed May 08 2019 17:23:23 GMT+0200 (Central European Summer Time);31h 45min;59.80;51.00
310;8;5735;Sat May 11 2019 07:31:02 GMT+0200 (Central European Summer Time);30h 10min;59.40;53.50
310;8;5735;Fri May 24 2019 11:37:37 GMT+0200 (Central European Summer Time);31h 52min;64.40;50.80
310;8;5735;Fri May 17 2019 16:01:21 GMT+0200 (Central European Summer Time);31h 45min;61.00;51.50
310;8;5735;Wed May 22 2019 23:09:28 GMT+0200 (Central European Summer Time);31h 45min;63.50;55.00
310;8;5734;Wed May 01 2019 01:00:32 GMT+0200 (Central European Summer Time);31h 32min;64.10;59.10
310;9;5734;Sat May 11 2019 07:25:55 GMT+0200 (Central European Summer Time);30h 10min;59.20;53.10
310;9;5735;Thu May 16 2019 01:33:22 GMT+0200 (Central European Summer Time);31h 45min;60.10;52.50
310;9;5735;Tue May 21 2019 08:51:37 GMT+0200 (Central European Summer Time);31h 45min;60.80;53.10
310;9;5735;Sat May 04 2019 12:08:59 GMT+0200 (Central European Summer Time);33h 4min;61.00;58.70
310;9;5735;Wed May 08 2019 17:13:16 GMT+0200 (Central European Summer Time);31h 45min;62.00;51.90
310;10;5734;Wed May 01 2019 00:50:18 GMT+0200 (Central European Summer Time);32h 43min;63.80;59.90
310;10;5734;Mon May 13 2019 13:46:10 GMT+0200 (Central European Summer Time);31h 4min;63.90;57.70
310;10;5735;Tue May 07 2019 03:35:21 GMT+0200 (Central European Summer Time);32h 5min;63.70;56.70
310;10;5735;Fri May 24 2019 11:27:28 GMT+0200 (Central European Summer Time);31h 52min;67.10;54.40
310;10;5735;Fri May 17 2019 15:51:09 GMT+0200 (Central European Summer Time);31h 45min;61.80;53.30
310;10;5735;Wed May 22 2019 22:59:20 GMT+0200 (Central European Summer Time);31h 47min;63.90;55.80
310;11;5734;Sat May 11 2019 07:15:41 GMT+0200 (Central European Summer Time);30h 13min;62.30;55.60
310;11;5735;Thu May 16 2019 01:23:11 GMT+0200 (Central European Summer Time);31h 45min;62.70;55.50
310;11;5735;Tue May 21 2019 08:41:26 GMT+0200 (Central European Summer Time);31h 44min;63.30;55.60
310;11;5735;Sat May 04 2019 12:05:16 GMT+0200 (Central European Summer Time);33h 22min;62.30;58.70
301;12;5734;Fri May 03 2019 08:45:39 GMT+0200 (Central European Summer Time);30h 56min;64.80;56.40
301;12;5734;Tue Apr 30 2019 22:46:44 GMT+0200 (Central European Summer Time);31h 48min;67.90;58.10
301;12;5735;Tue May 07 2019 00:46:59 GMT+0200 (Central European Summer Time);32h 22min;68.00;56.10
301;12;5735;Thu May 23 2019 04:44:31 GMT+0200 (Central European Summer Time);31h 45min;66.40;51.50
301;12;5735;Wed May 08 2019 14:13:22 GMT+0200 (Central European Summer Time);31h 45min;68.50;52.30
301;12;5735;Wed May 15 2019 20:09:14 GMT+0200 (Central European Summer Time);31h 45min;66.00;50.70
310;12;5734;Mon May 13 2019 13:36:03 GMT+0200 (Central European Summer Time);30h 19min;62.50;56.40
310;12;5735;Tue May 07 2019 03:25:13 GMT+0200 (Central European Summer Time);31h 54min;63.60;55.70
310;12;5735;Fri May 24 2019 11:17:14 GMT+0200 (Central European Summer Time);31h 52min;66.10;53.80
310;12;5735;Fri May 17 2019 15:41:00 GMT+0200 (Central European Summer Time);31h 45min;63.30;51.60
310;12;5735;Wed May 22 2019 22:49:10 GMT+0200 (Central European Summer Time);31h 45min;69.40;54.20
311;1;5735;Wed May 22 2019 01:40:05 GMT+0200 (Central European Summer Time);31h 45min;55.00;50.40
311;1;5735;Sat May 25 2019 04:16:52 GMT+0200 (Central European Summer Time);31h 54min;53.90;48.80
311;1;5735;Tue May 07 2019 06:56:11 GMT+0200 (Central European Summer Time);31h 57min;59.10;56.00
311;1;5735;Fri May 17 2019 23:11:27 GMT+0200 (Central European Summer Time);31h 44min;57.30;49.50
311;2;5734;Thu May 02 2019 08:02:55 GMT+0200 (Central European Summer Time);31h 52min;62.80;57.90
311;2;5734;Mon May 13 2019 21:10:40 GMT+0200 (Central European Summer Time);30h 38min;60.20;57.90
311;2;5735;Thu May 16 2019 03:51:31 GMT+0200 (Central European Summer Time);31h 55min;62.60;56.30
311;2;5735;Wed May 08 2019 20:32:47 GMT+0200 (Central European Summer Time);31h 45min;61.00;52.30
311;2;6029;Mon May 20 2019 10:18:20 GMT+0200 (Central European Summer Time);33h 51min;60.00;52.50
311;2;5735;Sat May 04 2019 06:25:07 GMT+0200 (Central European Summer Time);33h 32min;63.30;59.20
311;3;5734;Sat May 11 2019 10:16:31 GMT+0200 (Central European Summer Time);30h 8min;57.20;54.40
311;3;5735;Tue May 07 2019 06:46:02 GMT+0200 (Central European Summer Time);32h 49min;64.20;57.40
311;3;5735;Fri May 17 2019 23:01:16 GMT+0200 (Central European Summer Time);31h 45min;60.30;51.90
311;4;5734;Thu May 02 2019 07:52:44 GMT+0200 (Central European Summer Time);39h 35min;58.80;62.70
311;4;5734;Mon May 13 2019 21:00:29 GMT+0200 (Central European Summer Time);30h 16min;58.00;55.10
311;4;5735;Thu May 16 2019 03:41:16 GMT+0200 (Central European Summer Time);31h 46min;59.80;52.80
311;4;5735;Sat May 04 2019 06:14:55 GMT+0200 (Central European Summer Time);33h 27min;62.00;59.40
310;11;5735;Wed May 08 2019 17:03:03 GMT+0200 (Central European Summer Time);31h 47min;63.90;55.30
311;4;5735;Wed May 08 2019 20:22:35 GMT+0200 (Central European Summer Time);31h 46min;59.30;51.90
311;4;6029;Mon May 20 2019 10:08:09 GMT+0200 (Central European Summer Time);33h 52min;59.50;49.00
311;5;5734;Sat May 11 2019 10:06:17 GMT+0200 (Central European Summer Time);30h 18min;59.60;56.30
311;5;5735;Wed May 22 2019 01:19:45 GMT+0200 (Central European Summer Time);31h 46min;60.70;55.30
311;5;5735;Sat May 25 2019 03:56:32 GMT+0200 (Central European Summer Time);31h 54min;63.50;55.70
311;5;5735;Tue May 07 2019 06:35:46 GMT+0200 (Central European Summer Time);32h 59min;65.70;57.50
311;3;5735;Sat May 25 2019 04:06:40 GMT+0200 (Central European Summer Time);31h 53min;61.50;53.60
311;6;5734;Thu May 02 2019 07:42:33 GMT+0200 (Central European Summer Time);32h 2min;60.50;57.90
311;6;5734;Mon May 13 2019 20:50:18 GMT+0200 (Central European Summer Time);30h 39min;63.40;57.20
311;6;5735;Thu May 16 2019 03:31:06 GMT+0200 (Central European Summer Time);31h 47min;61.70;51.90
311;6;5735;Sat May 04 2019 06:04:40 GMT+0200 (Central European Summer Time);32h 41min;62.10;58.00
311;6;5735;Wed May 08 2019 20:12:24 GMT+0200 (Central European Summer Time);31h 47min;61.60;51.70
311;6;6029;Mon May 20 2019 09:57:58 GMT+0200 (Central European Summer Time);33h 53min;60.30;50.70
311;7;5734;Sat May 11 2019 09:56:03 GMT+0200 (Central European Summer Time);30h 9min;61.30;54.10
311;7;5735;Wed May 22 2019 01:09:32 GMT+0200 (Central European Summer Time);31h 45min;61.30;53.70
311;3;5735;Wed May 22 2019 01:29:53 GMT+0200 (Central European Summer Time);31h 45min;57.90;53.90
311;7;5735;Sat May 25 2019 03:46:19 GMT+0200 (Central European Summer Time);31h 53min;60.50;52.90
311;5;5735;Fri May 17 2019 22:51:05 GMT+0200 (Central European Summer Time);31h 46min;61.20;51.90
311;7;5735;Tue May 07 2019 06:25:38 GMT+0200 (Central European Summer Time);32h 15min;63.70;58.30
311;7;5735;Fri May 17 2019 22:40:55 GMT+0200 (Central European Summer Time);31h 45min;62.00;50.50
311;8;5734;Thu May 02 2019 07:32:22 GMT+0200 (Central European Summer Time);31h 47min;62.20;57.20
311;8;5734;Mon May 13 2019 20:40:07 GMT+0200 (Central European Summer Time);30h 46min;62.90;57.90
311;8;5735;Thu May 16 2019 03:20:56 GMT+0200 (Central European Summer Time);31h 45min;62.20;52.00
311;8;5735;Sat May 04 2019 05:54:31 GMT+0200 (Central European Summer Time);32h 2min;62.10;56.70
311;8;5735;Wed May 08 2019 20:02:13 GMT+0200 (Central European Summer Time);31h 45min;61.30;51.20
311;8;6029;Mon May 20 2019 09:47:45 GMT+0200 (Central European Summer Time);33h 51min;62.20;49.60
311;9;5734;Sat May 11 2019 09:45:53 GMT+0200 (Central European Summer Time);30h 9min;60.50;53.80
311;9;5735;Wed May 22 2019 00:59:20 GMT+0200 (Central European Summer Time);31h 50min;62.00;56.30
311;9;5735;Sat May 25 2019 03:36:07 GMT+0200 (Central European Summer Time);31h 53min;62.00;51.50
311;9;5735;Tue May 07 2019 06:15:29 GMT+0200 (Central European Summer Time);32h 18min;63.40;57.00
311;9;5735;Fri May 17 2019 22:30:44 GMT+0200 (Central European Summer Time);31h 44min;64.70;55.30
302;1;5734;Mon May 13 2019 01:09:16 GMT+0200 (Central European Summer Time);30h 11min;60.20;55.80
302;1;5735;Tue Apr 30 2019 07:18:29 GMT+0200 (Central European Summer Time);31h 52min;58.40;56.00
302;1;5735;Wed May 22 2019 07:36:47 GMT+0200 (Central European Summer Time);31h 45min;59.10;51.10
302;1;5735;Sat May 18 2019 15:09:11 GMT+0200 (Central European Summer Time);31h 45min;56.80;52.80
302;1;5735;Thu May 23 2019 18:38:39 GMT+0200 (Central European Summer Time);31h 44min;60.30;52.40
302;1;5735;Tue May 07 2019 23:38:21 GMT+0200 (Central European Summer Time);31h 45min;58.90;52.90
311;10;5734;Sat May 11 2019 09:40:48 GMT+0200 (Central European Summer Time);30h 23min;61.70;56.10
311;10;5735;Wed May 22 2019 00:54:19 GMT+0200 (Central European Summer Time);31h 50min;63.20;55.30
311;10;5735;Sat May 25 2019 03:31:02 GMT+0200 (Central European Summer Time);31h 53min;63.20;50.90
311;10;5735;Tue May 07 2019 06:10:23 GMT+0200 (Central European Summer Time);32h 55min;63.60;57.90
311;10;5735;Fri May 17 2019 22:25:38 GMT+0200 (Central European Summer Time);31h 45min;63.90;52.40
311;11;5734;Thu May 02 2019 07:17:04 GMT+0200 (Central European Summer Time);32h 20min;63.40;58.80
311;11;5735;Thu May 16 2019 03:05:37 GMT+0200 (Central European Summer Time);31h 48min;65.60;55.00
311;11;5735;Sat May 04 2019 05:39:14 GMT+0200 (Central European Summer Time);33h 2min;64.90;58.50
311;11;5735;Wed May 08 2019 19:46:58 GMT+0200 (Central European Summer Time);31h 45min;62.40;53.60
311;11;6029;Mon May 20 2019 09:32:25 GMT+0200 (Central European Summer Time);33h 51min;64.00;51.50
311;12;5734;Sat May 11 2019 09:30:39 GMT+0200 (Central European Summer Time);30h 11min;62.90;55.10
311;12;5735;Wed May 22 2019 00:44:07 GMT+0200 (Central European Summer Time);31h 45min;67.00;54.50
311;12;5735;Sat May 25 2019 03:20:55 GMT+0200 (Central European Summer Time);31h 53min;64.60;50.40
311;12;5735;Tue May 07 2019 06:00:11 GMT+0200 (Central European Summer Time);31h 58min;65.10;56.30
311;12;5735;Fri May 17 2019 22:15:27 GMT+0200 (Central European Summer Time);31h 45min;66.10;53.50
312;1;5734;Thu May 16 2019 05:02:59 GMT+0200 (Central European Summer Time);31h 43min;57.00;50.50
312;1;5734;Mon May 13 2019 22:35:04 GMT+0200 (Central European Summer Time);30h 11min;56.60;56.00
312;1;5735;Thu May 23 2019 01:04:29 GMT+0200 (Central European Summer Time);31h 45min;58.60;51.60
312;1;5735;Tue May 21 2019 10:29:20 GMT+0200 (Central European Summer Time);31h 45min;55.00;48.80
312;1;5735;Wed May 08 2019 21:55:52 GMT+0200 (Central European Summer Time);31h 45min;54.40;50.00
312;2;5734;Mon May 13 2019 22:29:57 GMT+0200 (Central European Summer Time);30h 12min;55.80;55.40
312;2;5735;Thu May 23 2019 00:59:24 GMT+0200 (Central European Summer Time);31h 44min;58.60;49.10
312;2;5735;Tue May 07 2019 07:49:11 GMT+0200 (Central European Summer Time);31h 50min;58.80;55.40
311;11;5734;Mon May 13 2019 20:24:49 GMT+0200 (Central European Summer Time);31h 13min;65.00;59.20
312;2;5735;Fri May 24 2019 13:48:01 GMT+0200 (Central European Summer Time);31h 53min;58.00;48.00
312;3;5735;Thu May 23 2019 00:54:20 GMT+0200 (Central European Summer Time);31h 45min;60.50;51.70
312;3;5735;Fri May 17 2019 23:58:23 GMT+0200 (Central European Summer Time);31h 45min;57.50;49.30
312;4;5734;Mon May 13 2019 22:19:47 GMT+0200 (Central European Summer Time);30h 16min;56.70;55.40
312;4;5735;Thu May 16 2019 04:47:38 GMT+0200 (Central European Summer Time);31h 47min;58.50;50.50
312;4;5735;Tue May 21 2019 10:14:03 GMT+0200 (Central European Summer Time);31h 47min;59.90;50.80
312;4;5735;Wed May 08 2019 21:40:36 GMT+0200 (Central European Summer Time);31h 47min;56.40;49.30
312;5;5734;Sat May 11 2019 12:46:41 GMT+0200 (Central European Summer Time);30h 15min;59.20;49.50
312;5;5735;Thu May 23 2019 00:44:06 GMT+0200 (Central European Summer Time);31h 46min;61.20;49.90
312;5;5735;Tue May 07 2019 07:33:54 GMT+0200 (Central European Summer Time);31h 49min;59.20;56.00
312;5;5735;Fri May 24 2019 13:32:42 GMT+0200 (Central European Summer Time);31h 54min;61.80;48.80
312;5;5735;Fri May 17 2019 23:48:12 GMT+0200 (Central European Summer Time);31h 46min;60.30;50.10
312;6;5734;Mon May 13 2019 22:09:38 GMT+0200 (Central European Summer Time);30h 20min;59.10;55.80
312;3;5735;Fri May 24 2019 13:42:55 GMT+0200 (Central European Summer Time);31h 54min;60.90;48.80
312;6;5735;Thu May 16 2019 04:37:30 GMT+0200 (Central European Summer Time);31h 49min;60.20;51.40
312;6;5735;Tue May 21 2019 10:03:50 GMT+0200 (Central European Summer Time);31h 49min;60.40;49.40
312;6;5735;Wed May 08 2019 21:30:27 GMT+0200 (Central European Summer Time);31h 49min;59.10;48.80
312;7;5734;Sat May 11 2019 12:36:28 GMT+0200 (Central European Summer Time);30h 10min;60.20;43.60
312;7;5735;Thu May 23 2019 00:33:58 GMT+0200 (Central European Summer Time);31h 45min;62.60;49.10
312;7;5735;Tue May 07 2019 07:23:40 GMT+0200 (Central European Summer Time);31h 45min;60.40;53.40
312;7;5735;Fri May 24 2019 13:22:29 GMT+0200 (Central European Summer Time);31h 53min;62.10;46.90
312;7;5735;Fri May 17 2019 23:37:59 GMT+0200 (Central European Summer Time);31h 45min;59.80;45.80
302;2;5734;Tue May 14 2019 22:58:49 GMT+0200 (Central European Summer Time);30h 6min;60.50;54.10
302;2;5735;Sat May 04 2019 07:22:37 GMT+0200 (Central European Summer Time);32h 46min;62.70;59.40
302;2;5735;Mon May 06 2019 07:40:44 GMT+0200 (Central European Summer Time);31h 50min;60.70;56.00
302;2;5735;Thu May 16 2019 15:26:02 GMT+0200 (Central European Summer Time);31h 45min;58.80;52.30
302;2;5735;Mon May 20 2019 18:37:49 GMT+0200 (Central European Summer Time);31h 45min;59.20;53.10
302;2;6025;Thu May 09 2019 15:51:49 GMT+0200 (Central European Summer Time);30h 29min;31.50;32.50
312;8;5734;Sat May 11 2019 12:31:18 GMT+0200 (Central European Summer Time);30h 11min;60.50;47.10
312;8;5735;Thu May 23 2019 00:28:53 GMT+0200 (Central European Summer Time);31h 44min;62.00;51.00
312;8;5735;Tue May 07 2019 07:18:36 GMT+0200 (Central European Summer Time);31h 45min;60.60;53.50
312;8;5735;Fri May 24 2019 13:17:22 GMT+0200 (Central European Summer Time);31h 53min;63.10;49.00
312;8;5735;Fri May 17 2019 23:32:54 GMT+0200 (Central European Summer Time);31h 45min;58.60;47.20
312;9;5734;Sat May 11 2019 12:26:14 GMT+0200 (Central European Summer Time);30h 11min;60.70;47.60
312;9;5735;Thu May 23 2019 00:23:49 GMT+0200 (Central European Summer Time);31h 45min;65.30;50.10
312;9;5735;Tue May 21 2019 09:48:34 GMT+0200 (Central European Summer Time);31h 45min;59.90;49.80
312;9;5735;Wed May 08 2019 21:15:13 GMT+0200 (Central European Summer Time);31h 45min;61.00;49.40
312;10;5734;Sat May 11 2019 12:21:05 GMT+0200 (Central European Summer Time);30h 11min;62.60;51.80
312;10;5735;Thu May 23 2019 00:18:43 GMT+0200 (Central European Summer Time);31h 39min;64.80;52.20
312;10;5735;Tue May 07 2019 07:08:29 GMT+0200 (Central European Summer Time);31h 59min;62.60;56.80
312;10;5735;Fri May 24 2019 13:07:15 GMT+0200 (Central European Summer Time);31h 52min;65.40;52.10
312;10;5735;Fri May 17 2019 23:22:45 GMT+0200 (Central European Summer Time);31h 44min;61.10;49.70
312;11;5734;Sat May 11 2019 12:16:01 GMT+0200 (Central European Summer Time);30h 11min;62.30;49.10
312;11;5735;Thu May 23 2019 00:13:34 GMT+0200 (Central European Summer Time);31h 45min;65.50;50.50
312;11;5735;Tue May 21 2019 09:38:26 GMT+0200 (Central European Summer Time);31h 45min;62.10;51.90
312;11;5735;Wed May 08 2019 21:05:00 GMT+0200 (Central European Summer Time);31h 45min;62.50;51.30
312;12;5734;Sat May 11 2019 12:10:56 GMT+0200 (Central European Summer Time);30h 11min;61.50;50.40
312;12;5735;Thu May 23 2019 00:08:35 GMT+0200 (Central European Summer Time);31h 45min;64.10;51.80
312;12;5735;Tue May 07 2019 06:58:16 GMT+0200 (Central European Summer Time);31h 49min;61.90;55.40
312;12;5735;Fri May 24 2019 12:57:07 GMT+0200 (Central European Summer Time);32h 1min;68.30;51.10
312;12;5735;Fri May 17 2019 23:12:38 GMT+0200 (Central European Summer Time);31h 45min;62.00;50.90
313;1;5734;Mon May 13 2019 23:49:03 GMT+0200 (Central European Summer Time);30h 39min;58.90;57.50
313;1;5735;Sat May 25 2019 05:52:01 GMT+0200 (Central European Summer Time);31h 55min;56.00;49.60
313;1;5735;Wed May 08 2019 18:50:31 GMT+0200 (Central European Summer Time);31h 44min;60.70;53.70
313;1;5735;Tue May 21 2019 23:39:01 GMT+0200 (Central European Summer Time);31h 45min;57.70;52.00
313;1;6029;Mon May 20 2019 09:26:33 GMT+0200 (Central European Summer Time);33h 51min;56.70;48.70
313;2;5734;Mon May 13 2019 23:43:59 GMT+0200 (Central European Summer Time);31h 5min;62.50;58.30
313;2;5735;Sat May 25 2019 05:46:59 GMT+0200 (Central European Summer Time);31h 54min;61.00;52.50
313;2;5735;Wed May 08 2019 18:45:27 GMT+0200 (Central European Summer Time);31h 45min;59.60;52.40
313;2;5735;Tue May 21 2019 23:33:54 GMT+0200 (Central European Summer Time);31h 45min;59.50;52.80
313;2;6029;Mon May 20 2019 09:21:27 GMT+0200 (Central European Summer Time);33h 51min;58.90;49.00
313;3;5734;Mon May 13 2019 23:38:52 GMT+0200 (Central European Summer Time);30h 16min;58.10;55.80
313;3;5735;Sat May 25 2019 05:41:54 GMT+0200 (Central European Summer Time);31h 55min;58.00;49.40
313;3;5735;Wed May 08 2019 18:40:23 GMT+0200 (Central European Summer Time);31h 46min;58.20;49.90
313;3;5735;Tue May 21 2019 23:28:52 GMT+0200 (Central European Summer Time);31h 46min;58.90;50.40
313;4;5734;Mon May 13 2019 23:33:48 GMT+0200 (Central European Summer Time);30h 15min;58.60;54.70
313;4;5735;Sat May 25 2019 05:36:48 GMT+0200 (Central European Summer Time);31h 57min;56.90;48.30
313;3;6029;Mon May 20 2019 09:16:20 GMT+0200 (Central European Summer Time);33h 52min;58.50;49.30
313;4;5735;Wed May 08 2019 18:35:14 GMT+0200 (Central European Summer Time);31h 47min;59.10;50.40
313;4;5735;Tue May 21 2019 23:23:45 GMT+0200 (Central European Summer Time);31h 48min;58.90;50.00
313;4;6029;Mon May 20 2019 09:11:14 GMT+0200 (Central European Summer Time);33h 53min;59.40;48.40
313;5;5735;Tue May 07 2019 05:23:15 GMT+0200 (Central European Summer Time);32h 1min;60.50;56.60
313;5;5735;Sat May 04 2019 14:07:52 GMT+0200 (Central European Summer Time);33h 35min;61.10;59.80
313;5;5735;Wed May 08 2019 18:30:10 GMT+0200 (Central European Summer Time);31h 45min;60.90;52.30
313;5;5735;Tue May 21 2019 23:18:38 GMT+0200 (Central European Summer Time);31h 46min;61.70;52.80
313;5;6029;Mon May 20 2019 09:06:12 GMT+0200 (Central European Summer Time);33h 51min;59.90;50.10
302;3;5734;Tue May 14 2019 22:53:44 GMT+0200 (Central European Summer Time);30h 10min;60.20;53.60
302;3;5735;Sat May 04 2019 07:17:30 GMT+0200 (Central European Summer Time);32h 17min;59.50;57.90
302;3;5735;Mon May 06 2019 07:35:41 GMT+0200 (Central European Summer Time);31h 49min;60.80;55.80
302;3;5735;Thu May 16 2019 15:20:57 GMT+0200 (Central European Summer Time);31h 45min;56.70;49.40
302;3;5735;Mon May 20 2019 18:32:43 GMT+0200 (Central European Summer Time);31h 45min;57.60;51.60
302;3;6025;Thu May 09 2019 15:51:49 GMT+0200 (Central European Summer Time);30h 33min;60.40;51.90
313;6;5734;Sat May 04 2019 14:02:43 GMT+0200 (Central European Summer Time);33h 46min;62.00;59.90
313;6;5734;Mon May 13 2019 23:23:33 GMT+0200 (Central European Summer Time);30h 54min;59.60;57.30
313;6;5735;Sat May 25 2019 05:26:37 GMT+0200 (Central European Summer Time);32h 0min;61.20;51.20
313;6;5735;Fri May 17 2019 21:26:30 GMT+0200 (Central European Summer Time);31h 50min;60.00;50.70
313;6;6025;Wed May 15 2019 12:01:06 GMT+0200 (Central European Summer Time);30h 40min;62.00;50.00
313;7;5734;Tue Apr 30 2019 16:38:06 GMT+0200 (Central European Summer Time);31h 33min;61.10;60.70
313;7;5735;Tue May 07 2019 05:12:59 GMT+0200 (Central European Summer Time);31h 46min;61.40;55.10
313;7;5735;Sat May 04 2019 13:57:37 GMT+0200 (Central European Summer Time);32h 34min;61.60;59.10
313;7;5735;Fri May 17 2019 21:21:24 GMT+0200 (Central European Summer Time);31h 45min;57.50;46.50
313;7;6025;Wed May 15 2019 11:56:03 GMT+0200 (Central European Summer Time);30h 30min;58.00;46.40
313;8;5734;Tue Apr 30 2019 16:33:04 GMT+0200 (Central European Summer Time);31h 58min;63.00;61.00
313;8;5735;Tue May 07 2019 05:07:55 GMT+0200 (Central European Summer Time);32h 16min;63.70;56.40
313;8;5735;Sat May 04 2019 13:52:33 GMT+0200 (Central European Summer Time);34h 28min;63.30;60.10
313;8;5735;Fri May 17 2019 21:16:18 GMT+0200 (Central European Summer Time);31h 45min;62.00;51.40
313;8;6025;Wed May 15 2019 11:50:51 GMT+0200 (Central European Summer Time);30h 30min;63.90;51.30
313;9;5734;Tue Apr 30 2019 16:27:56 GMT+0200 (Central European Summer Time);31h 20min;61.30;59.60
313;9;5735;Tue May 07 2019 05:02:52 GMT+0200 (Central European Summer Time);31h 47min;62.60;55.20
313;9;5735;Sat May 04 2019 13:47:27 GMT+0200 (Central European Summer Time);31h 57min;56.60;56.60
313;9;5735;Fri May 17 2019 21:11:13 GMT+0200 (Central European Summer Time);31h 45min;60.80;49.40
313;9;6025;Wed May 15 2019 11:45:50 GMT+0200 (Central European Summer Time);30h 30min;63.70;49.30
